Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2016-09-30,2016,9,30,Friday,39,2016-39,215.65,217.12,215.36,216.3,117202900,192.21,0.007546308401246815,190.7435714285714,191.9422
2016-10-03,2016,10,3,Monday,40,2016-40,215.82,216.04,215.04,215.78,83512100,191.75,-0.0024044039458961386,190.9735714285714,191.93560000000002
2016-10-04,2016,10,4,Tuesday,40,2016-40,215.91,216.17,213.99,214.68,119948100,190.77,-0.005097640992227204,191.1385714285714,191.9198
2016-10-05,2016,10,5,Wednesday,40,2016-40,215.41,216.13,215.33,215.63,72816000,191.62,0.004425341832621665,191.2292857142857,191.9194
2016-10-06,2016,10,6,Thursday,40,2016-40,215.37,216.04,214.74,215.78,62927400,191.75,0.0006953411268555421,191.3821428571429,191.92559999999997
2016-10-07,2016,10,7,Friday,40,2016-40,216.1,216.3,214.19,215.04,89788300,191.09,-0.0034292497801911015,191.48571428571427,191.9142
2016-10-10,2016,10,10,Monday,41,2016-41,216.16,216.7,215.99,216.16,51855000,192.09,0.005208287170131332,191.66,191.9166
2016-10-11,2016,10,11,Tuesday,41,2016-41,215.66,215.74,212.58,213.43,130367400,189.66,-0.012629551402687289,191.50785714285712,191.8736
2016-10-12,2016,10,12,Wednesday,41,2016-41,213.59,214.32,213.01,213.71,73866100,189.91,0.0013120146770579932,191.28714285714287,191.86019999999996
2016-10-13,2016,10,13,Thursday,41,2016-41,212.16,213.59,211.21,213.01,101357000,189.29,-0.0032754978347743213,191.09785714285712,191.82319999999999
2016-10-14,2016,10,14,Friday,41,2016-41,214.15,214.69,213.03,213.12,93346200,189.39,0.0005163124089098137,191.02714285714288,191.78419999999997
2016-10-17,2016,10,17,Monday,42,2016-42,213.09,213.39,212.17,212.38,58275700,188.73,-0.003472131302075465,190.82500000000002,191.70059999999998
2016-10-18,2016,10,18,Tuesday,42,2016-42,214.24,214.31,213.27,213.71,76869700,189.91,0.0062623953094087526,190.63857142857142,191.64300000000003
2016-10-19,2016,10,19,Wednesday,42,2016-42,214.02,214.64,213.6,214.28,66519200,190.42,0.0026671118950458705,190.61357142857145,191.59320000000002
2016-10-20,2016,10,20,Thursday,42,2016-42,213.87,214.53,213.11,213.88,73639800,190.06,-0.0018666999165494191,190.46,191.5458
2016-10-21,2016,10,21,Friday,42,2016-42,213.88,214.08,212.76,213.98,89089100,190.15,0.0004674875382819632,190.3457142857143,191.4824
2016-10-24,2016,10,24,Monday,43,2016-43,215.0,215.32,214.48,214.89,60146600,190.96,0.004252927152402997,190.3592857142857,191.43839999999997
2016-10-25,2016,10,25,Tuesday,43,2016-43,214.68,214.98,213.98,214.17,66542300,190.32,-0.0033507610088527873,190.26642857142858,191.37060000000002
2016-10-26,2016,10,26,Wednesday,43,2016-43,213.21,214.42,212.93,213.74,75705500,189.94,-0.00200764300978884,190.13714285714286,191.31519999999998
2016-10-27,2016,10,27,Thursday,43,2016-43,214.58,214.62,213.08,213.17,77220200,189.43,-0.0026667375761521006,190.01857142857145,191.24219999999997
2016-10-28,2016,10,28,Friday,43,2016-43,213.14,213.93,211.71,212.54,140623200,188.87,-0.0029555525716135067,189.78857142857143,191.1494
2016-10-31,2016,10,31,Monday,44,2016-44,212.93,213.19,212.36,212.55,61272500,188.88,4.718083598453937e-05,189.73285714285717,191.06239999999997
2016-11-01,2016,11,1,Tuesday,44,2016-44,212.93,212.99,209.6,211.01,122781800,187.51,-0.007245551982063114,189.56142857142854,190.94819999999999
2016-11-02,2016,11,2,Wednesday,44,2016-44,210.65,211.1,209.23,209.74,103330800,186.38,-0.0060181619005660325,189.35357142857143,190.80360000000002
2016-11-03,2016,11,3,Thursday,44,2016-44,209.99,210.24,208.46,208.78,88939300,185.53,-0.004577216937487361,189.07785714285714,190.6618
2016-11-04,2016,11,4,Friday,44,2016-44,208.91,209.89,208.38,208.55,109122100,185.33,-0.0011019878713071085,188.835,190.5188
2016-11-07,2016,11,7,Monday,45,2016-45,208.55,213.19,208.55,213.15,109794900,189.41,0.02205707331013862,188.79928571428573,190.4646
2016-11-08,2016,11,8,Tuesday,45,2016-45,212.69,214.77,212.38,214.11,106772100,190.27,0.004503911569338825,188.78857142857143,190.4086
2016-11-09,2016,11,9,Wednesday,45,2016-45,212.37,217.1,212.34,216.38,258429000,192.28,0.010602324533429686,188.94714285714286,190.3992
2016-11-10,2016,11,10,Thursday,45,2016-45,217.3,218.31,215.22,216.92,172113300,192.76,0.0024953289457760874,189.13357142857143,190.4104
2016-11-11,2016,11,11,Friday,45,2016-45,216.08,216.7,215.32,216.42,100552700,192.32,-0.0023048383636811165,189.2307142857143,190.41260000000003
2016-11-14,2016,11,14,Monday,46,2016-46,217.03,217.27,215.72,216.59,94580000,192.47,0.0007855521870143711,189.38428571428568,190.40040000000002
2016-11-15,2016,11,15,Tuesday,46,2016-46,217.04,218.28,216.8,218.28,91652600,193.97,0.007802740083974857,189.67214285714286,190.4066
2016-11-16,2016,11,16,Wednesday,46,2016-46,217.56,218.14,217.42,217.87,65617700,193.61,-0.0018783536691850955,189.9707142857143,190.40599999999998
2016-11-17,2016,11,17,Thursday,46,2016-46,218.05,219.06,217.92,218.99,69797200,194.6,0.005140634085621043,190.38000000000002,190.43400000000003
2016-11-18,2016,11,18,Friday,46,2016-46,219.07,219.27,218.29,218.5,86265800,194.17,-0.0022376525301516237,190.75785714285715,190.5458
2016-11-21,2016,11,21,Monday,47,2016-47,219.17,220.18,219.0,220.15,72402600,195.63,0.007551509209504426,191.33785714285713,190.63279999999997
2016-11-22,2016,11,22,Tuesday,47,2016-47,220.51,220.79,219.73,220.58,67429000,196.02,0.0019532646928317465,192.02642857142857,190.78259999999997
2016-11-23,2016,11,23,Wednesday,47,2016-47,219.98,220.76,219.75,220.7,56620200,196.12,0.0005439765495351967,192.78285714285715,190.93580000000003
2016-11-25,2016,11,25,Friday,47,2016-47,221.1,221.56,221.01,221.52,37872300,196.85,0.0037154374070751395,193.6057142857143,191.06579999999997
2016-11-28,2016,11,28,Monday,48,2016-48,221.16,221.48,220.36,220.48,76572500,195.93,-0.0046948717084137614,194.07142857142858,191.19219999999999
2016-11-29,2016,11,29,Tuesday,48,2016-48,220.52,221.44,220.17,220.91,69886700,196.31,0.001950185497756829,194.50285714285715,191.3256
2016-11-30,2016,11,30,Wednesday,48,2016-48,221.63,221.82,220.31,220.38,113291800,195.84,-0.0023989227505367694,194.75714285714284,191.44940000000003
2016-12-01,2016,12,1,Thursday,48,2016-48,220.73,220.73,219.15,219.57,79040500,195.12,-0.003675485478781937,194.9257142857143,191.516
2016-12-02,2016,12,2,Friday,48,2016-48,219.67,220.25,219.26,219.68,74840300,195.22,0.0005008867376610215,195.13285714285715,191.56039999999996
2016-12-05,2016,12,5,Monday,49,2016-49,220.65,221.4,220.42,221.0,67837800,196.39,0.0060086478318632786,195.41285714285715,191.6494
2016-12-06,2016,12,6,Tuesday,49,2016-49,221.22,221.74,220.66,221.7,59877400,197.01,0.0031674514008670496,195.62999999999997,191.782
2016-12-07,2016,12,7,Wednesday,49,2016-49,221.52,224.67,221.38,224.6,110738100,199.59,0.013080721816675078,196.05714285714285,191.94260000000003
2016-12-08,2016,12,8,Thursday,49,2016-49,224.57,225.7,224.26,225.15,99714400,200.08,0.0024488050961077867,196.4485714285714,192.09380000000002
2016-12-09,2016,12,9,Friday,49,2016-49,225.41,226.53,225.37,226.51,88005800,201.29,0.006040517108837129,196.95714285714283,192.30419999999998
2016-12-12,2016,12,12,Monday,50,2016-50,226.4,226.96,225.76,226.25,102016100,201.06,-0.0011480125865965807,197.345,192.4812
2016-12-13,2016,12,13,Tuesday,50,2016-50,227.02,228.34,227.0,227.76,110477500,202.4,0.006674079443402814,197.8007142857143,192.69420000000002
2016-12-14,2016,12,14,Wednesday,50,2016-50,227.41,228.23,225.37,225.88,142501800,200.73,-0.008254117503018854,198.12999999999997,192.8934
2016-12-15,2016,12,15,Thursday,50,2016-50,226.16,227.81,225.89,226.81,124972600,201.55,0.004117203114542889,198.46571428571428,193.092
2016-12-16,2016,12,16,Friday,50,2016-50,226.01,226.08,224.67,225.04,156420200,201.16,-0.0019558686089333754,198.83928571428572,193.2802
2016-12-19,2016,12,19,Monday,51,2016-51,225.25,226.02,225.08,225.53,90341100,201.6,0.0021773281458954408,199.21714285714285,193.49040000000002
2016-12-20,2016,12,20,Tuesday,51,2016-51,226.15,226.57,225.88,226.4,89838800,202.37,0.0038577535866708423,199.68357142857144,193.69600000000003
2016-12-21,2016,12,21,Wednesday,51,2016-51,226.25,226.45,225.77,225.77,67909000,201.81,-0.0027826699064044114,200.1614285714286,193.93900000000002
2016-12-22,2016,12,22,Thursday,51,2016-51,225.6,225.74,224.92,225.38,56219100,201.46,-0.0017275956199866993,200.60714285714286,194.17
2016-12-23,2016,12,23,Friday,51,2016-51,225.43,225.72,225.21,225.71,36697800,201.76,0.0014642074666553206,200.9907142857143,194.4194
2016-12-27,2016,12,27,Tuesday,52,2016-52,226.02,226.73,226.0,226.27,42672500,202.26,0.002481247890413707,201.36571428571432,194.67680000000001
2016-12-28,2016,12,28,Wednesday,52,2016-52,226.57,226.59,224.27,224.4,64095000,200.59,-0.008264613694246692,201.43714285714285,194.91400000000002
2016-12-29,2016,12,29,Thursday,52,2016-52,224.48,224.89,223.84,224.35,48696100,200.54,-0.00022303976421689242,201.47,195.1266
2016-12-30,2016,12,30,Friday,52,2016-52,224.73,224.83,222.73,223.53,108998300,199.81,-0.0036548789876300614,201.36428571428573,195.31439999999998
2017-01-03,2017,1,3,Tuesday,01,2017-01,225.04,225.83,223.88,225.24,91366500,201.34,0.007649905828103654,201.38428571428568,195.54
2017-01-04,2017,1,4,Wednesday,01,2017-01,225.62,226.75,225.61,226.58,78744400,202.54,0.005949369314256492,201.3942857142857,195.78779999999998
2017-01-05,2017,1,5,Thursday,01,2017-01,226.27,226.58,225.48,226.4,78379000,202.37,-0.0007942986489087867,201.51142857142858,196.01600000000002
2017-01-06,2017,1,6,Friday,01,2017-01,226.53,227.75,225.9,227.21,71559900,203.1,0.003577826163732256,201.62214285714285,196.2716
2017-01-09,2017,1,9,Monday,02,2017-02,226.91,227.07,226.42,226.46,46939700,202.43,-0.0033010639766904992,201.71285714285713,196.52140000000003
2017-01-10,2017,1,10,Tuesday,02,2017-02,226.48,227.45,226.01,226.46,63771900,202.43,0.0,201.77214285714288,196.7814
2017-01-11,2017,1,11,Wednesday,02,2017-02,226.36,227.1,225.59,227.1,74650000,203.0,0.002826104850811584,201.81714285714284,197.06399999999996
2017-01-12,2017,1,12,Thursday,02,2017-02,226.5,226.75,224.96,226.53,72113200,202.49,-0.0025098828846598087,201.8657142857143,197.33620000000002
2017-01-13,2017,1,13,Friday,02,2017-02,226.73,227.4,226.69,227.05,62717900,202.96,0.002295481747107031,201.97285714285712,197.64520000000002
2017-01-17,2017,1,17,Tuesday,03,2017-03,226.31,226.78,225.8,226.25,61240800,202.24,-0.0035237520768364172,202.00714285714284,197.96239999999997
2017-01-18,2017,1,18,Wednesday,03,2017-03,226.54,226.8,225.9,226.75,54793300,202.69,0.00221027447542288,202.03785714285712,198.30560000000003
2017-01-19,2017,1,19,Thursday,03,2017-03,226.84,227.0,225.41,225.91,66608800,201.94,-0.0037046503110483853,202.1342857142857,198.63780000000003
2017-01-20,2017,1,20,Friday,03,2017-03,226.7,227.31,225.97,226.74,129168600,202.68,0.003673995086177051,202.2871428571429,198.9032
2017-01-23,2017,1,23,Monday,04,2017-04,226.74,226.81,225.27,226.15,75061600,202.15,-0.0026020278833013277,202.4542857142857,199.1408
2017-01-24,2017,1,24,Tuesday,04,2017-04,226.4,228.08,226.27,227.6,95555300,203.45,0.006411836214174738,202.60500000000002,199.36419999999998
2017-01-25,2017,1,25,Wednesday,04,2017-04,228.7,229.57,228.51,229.57,84437700,205.21,0.008655376469088205,202.7957142857143,199.6132
2017-01-26,2017,1,26,Thursday,04,2017-04,229.4,229.71,229.01,229.33,59970700,204.99,-0.0010454695217749777,202.9828571428571,199.8666
2017-01-27,2017,1,27,Friday,04,2017-04,229.42,229.59,228.76,228.97,59711100,204.67,-0.0015697710727567982,203.095,200.1106
2017-01-30,2017,1,30,Monday,05,2017-05,228.17,228.2,226.41,227.55,79737300,203.4,-0.006201655454705857,203.16428571428574,200.2992
2017-01-31,2017,1,31,Tuesday,05,2017-05,226.98,227.6,226.32,227.53,75880800,203.38,-8.777083021227483e-05,203.23214285714286,200.4946
2017-02-01,2017,2,1,Wednesday,05,2017-05,227.53,228.59,226.94,227.62,79117700,203.46,0.00039530350328642605,203.26500000000001,200.6718
2017-02-02,2017,2,2,Thursday,05,2017-05,227.62,228.1,226.82,227.77,69657600,203.6,0.0006590538003286017,203.34428571428572,200.8604
2017-02-03,2017,2,3,Friday,05,2017-05,228.82,229.55,228.46,229.34,80563200,205.0,0.006892948661835874,203.49,201.04780000000002
2017-02-06,2017,2,6,Monday,06,2017-06,228.87,229.33,228.54,228.93,57790100,204.64,-0.0017877147864734377,203.6614285714286,201.2202
2017-02-07,2017,2,7,Tuesday,06,2017-06,229.38,229.66,228.72,228.94,57931200,204.64,4.3844569212581064e-05,203.8007142857143,201.39059999999998
2017-02-08,2017,2,8,Wednesday,06,2017-06,228.94,229.39,228.31,229.24,51566200,204.91,0.0013101346081105802,204.01285714285717,201.55180000000001
2017-02-09,2017,2,9,Thursday,06,2017-06,229.24,230.95,229.24,230.6,65955200,206.13,0.005932682362350006,204.25928571428568,201.75580000000002
2017-02-10,2017,2,10,Friday,06,2017-06,231.0,231.77,230.62,231.51,66015900,206.94,0.00394615644673002,204.60142857142858,201.9684
2017-02-13,2017,2,13,Monday,07,2017-07,232.08,233.07,232.05,232.77,55182100,208.07,0.00544279523842417,204.93142857142857,202.21300000000002
2017-02-14,2017,2,14,Tuesday,07,2017-07,232.56,233.71,232.16,233.7,71109000,208.9,0.003995243460950482,205.195,202.48860000000002
2017-02-15,2017,2,15,Wednesday,07,2017-07,233.45,235.14,233.39,234.92,86785800,209.99,0.005220356622473332,205.55214285714285,202.78400000000002
2017-02-16,2017,2,16,Thursday,07,2017-07,234.95,235.16,233.85,234.72,84722400,209.81,-0.0008512624661992652,205.9192857142857,203.05239999999998
2017-02-17,2017,2,17,Friday,07,2017-07,233.95,235.09,233.93,235.09,77204100,210.14,0.0015762682108286796,206.40071428571426,203.315
2017-02-21,2017,2,21,Tuesday,08,2017-08,235.52,236.69,235.51,236.49,88946100,211.39,0.005955109080305165,206.97285714285712,203.551
2017-02-22,2017,2,22,Wednesday,08,2017-08,236.02,236.54,235.83,236.28,62115200,211.21,-0.0008880541451008472,207.52642857142857,203.77359999999996
2017-02-23,2017,2,23,Thursday,08,2017-08,236.88,236.9,235.56,236.44,74615900,211.35,0.0006773792186471894,208.07999999999998,203.9748
2017-02-24,2017,2,24,Friday,08,2017-08,235.46,236.79,235.41,236.74,82381600,211.62,0.0012687931044192968,208.55285714285714,204.18600000000004
2017-02-27,2017,2,27,Monday,09,2017-09,236.64,237.31,236.35,237.11,56515400,211.95,0.0015627465113106087,209.075,204.37699999999998
2017-02-28,2017,2,28,Tuesday,09,2017-09,236.67,236.95,236.02,236.47,96961900,211.38,-0.002699096233640952,209.55642857142857,204.59
2017-03-01,2017,3,1,Wednesday,09,2017-09,238.39,240.32,238.37,239.78,149158200,214.33,0.013997473708040165,210.2292857142857,204.84560000000002
2017-03-02,2017,3,2,Thursday,09,2017-09,239.56,239.57,238.21,238.27,70246000,212.98,-0.006297316998107094,210.71857142857144,205.082
2017-03-03,2017,3,3,Friday,09,2017-09,238.17,238.61,237.73,238.42,81974300,213.12,0.0006295241901852489,211.16000000000003,205.31240000000003
2017-03-06,2017,3,6,Monday,10,2017-10,237.5,238.12,237.01,237.71,55391500,212.48,-0.002977959107458572,211.47499999999997,205.5146
2017-03-07,2017,3,7,Tuesday,10,2017-10,237.36,237.77,236.76,237.0,65103700,211.85,-0.0029869256474969186,211.68571428571428,205.71540000000002
2017-03-08,2017,3,8,Wednesday,10,2017-10,237.34,237.64,236.4,236.56,78168800,211.46,-0.001856413402679613,211.7907142857143,205.9154
2017-03-09,2017,3,9,Thursday,10,2017-10,236.7,237.24,235.74,236.86,90683900,211.72,0.001268005230485425,211.92714285714285,206.11460000000002
2017-03-10,2017,3,10,Friday,10,2017-10,237.97,238.02,236.59,237.69,81991700,212.47,0.0035042912505363066,212.09357142857147,206.3188
2017-03-13,2017,3,13,Monday,11,2017-11,237.62,237.86,237.24,237.81,57256800,212.57,0.0005048770186373286,212.17785714285714,206.5584
2017-03-14,2017,3,14,Tuesday,11,2017-11,237.18,237.24,236.19,236.9,59880800,211.76,-0.0038266588846211924,212.21714285714285,206.78279999999998
2017-03-15,2017,3,15,Wednesday,11,2017-11,237.56,239.44,237.29,238.95,96081800,213.59,0.008653540812325833,212.37714285714284,207.0584
2017-03-16,2017,3,16,Thursday,11,2017-11,239.11,239.2,238.1,238.48,78344000,213.17,-0.0019668529695250347,212.48785714285714,207.295
2017-03-17,2017,3,17,Friday,11,2017-11,237.75,237.97,237.03,237.03,89002100,212.8,-0.0017562050909690763,212.54857142857145,207.5002
2017-03-20,2017,3,20,Monday,12,2017-12,237.03,237.36,236.32,236.77,52537000,212.56,-0.001096950945326025,212.63285714285715,207.70399999999998
2017-03-21,2017,3,21,Tuesday,12,2017-12,237.47,237.61,233.58,233.73,131809300,209.84,-0.0128395476127392,212.31214285714287,207.83879999999996
2017-03-22,2017,3,22,Wednesday,12,2017-12,233.77,234.61,233.05,234.28,97569200,210.33,0.0023530792549728563,212.12285714285716,207.99679999999998
2017-03-23,2017,3,23,Thursday,12,2017-12,234.28,235.34,233.6,234.03,100410300,210.1,-0.001066879317057956,211.90714285714284,208.1502
2017-03-24,2017,3,24,Friday,12,2017-12,234.38,235.04,232.96,233.86,112504900,209.95,-0.0007264648237569338,211.72642857142858,208.28920000000002
2017-03-27,2017,3,27,Monday,13,2017-13,231.93,233.92,231.61,233.62,87454500,209.74,-0.0010263515506251375,211.57571428571427,208.43420000000003
2017-03-28,2017,3,28,Tuesday,13,2017-13,233.27,235.81,233.14,235.32,93483900,211.26,0.007276743985724199,211.56142857142854,208.6002
2017-03-29,2017,3,29,Wednesday,13,2017-13,234.99,235.81,234.73,235.54,61950400,211.46,0.0009349009488190951,211.54285714285714,208.78459999999998
2017-03-30,2017,3,30,Thursday,13,2017-13,235.47,236.52,235.27,236.29,56737900,212.13,0.003184237906906251,211.51857142857145,208.9734
2017-03-31,2017,3,31,Friday,13,2017-13,235.9,236.51,235.68,235.74,73733100,211.64,-0.0023277294283737815,211.45214285714286,209.1674
2017-04-03,2017,4,3,Monday,14,2017-14,235.8,236.03,233.91,235.33,85546500,211.27,-0.0017390015362622746,211.41714285714284,209.3392
2017-04-04,2017,4,4,Tuesday,14,2017-14,235.0,235.58,234.56,235.48,56466200,211.41,0.0006372279810034076,211.26142857142858,209.52439999999999
2017-04-05,2017,4,5,Wednesday,14,2017-14,236.26,237.39,234.54,234.78,108800600,210.78,-0.0029727029705592933,211.09071428571428,209.67100000000002
2017-04-06,2017,4,6,Thursday,14,2017-14,234.94,236.04,234.43,235.44,69135800,211.37,0.0028112262275903355,210.98857142857142,209.7942
2017-04-07,2017,4,7,Friday,14,2017-14,235.15,236.0,234.64,235.2,74412300,211.16,-0.0010193195709791159,210.88857142857142,209.9176
2017-04-10,2017,4,10,Monday,15,2017-15,235.36,236.26,234.73,235.34,67615300,211.28,0.0005951616164403539,210.99142857142854,210.0498
2017-04-11,2017,4,11,Tuesday,15,2017-15,234.9,235.18,233.34,235.06,88045300,211.03,-0.001189759660459866,211.04142857142855,210.20239999999998
2017-04-12,2017,4,12,Wednesday,15,2017-15,234.74,234.96,233.77,234.03,81864400,210.1,-0.004381700098770591,211.04142857142855,210.3368
2017-04-13,2017,4,13,Thursday,15,2017-15,233.64,234.49,232.51,232.51,92880400,208.74,-0.006495116969696846,210.955,210.4424
2017-04-17,2017,4,17,Monday,16,2017-16,233.11,234.57,232.88,234.57,68405400,210.59,0.008859949940010825,211.01571428571427,210.58219999999997
2017-04-18,2017,4,18,Tuesday,16,2017-16,233.72,234.49,233.08,233.87,83225800,209.96,-0.0029840902861210106,210.92285714285714,210.6814
2017-04-19,2017,4,19,Wednesday,16,2017-16,234.52,234.95,233.18,233.44,68699900,209.57,-0.0018388072040951275,210.78785714285715,210.78
2017-04-20,2017,4,20,Thursday,16,2017-16,234.15,235.85,233.78,235.34,92572200,211.28,0.008139162799637889,210.72714285714284,210.91280000000003
2017-04-21,2017,4,21,Friday,16,2017-16,235.25,235.31,234.13,234.59,110389800,210.61,-0.003186943929633035,210.65357142857144,211.0268
2017-04-24,2017,4,24,Monday,17,2017-17,237.18,237.41,234.56,237.17,119209900,212.92,0.010997969478566239,210.77142857142857,211.1626
2017-04-25,2017,4,25,Tuesday,17,2017-17,237.91,238.95,237.81,238.55,76698300,214.16,0.005818693258872409,210.96785714285713,211.30699999999996
2017-04-26,2017,4,26,Wednesday,17,2017-17,238.51,239.53,238.35,238.4,84702500,214.03,-0.0006289115939249745,211.20000000000002,211.4262
2017-04-27,2017,4,27,Thursday,17,2017-17,238.77,238.95,237.98,238.6,57410300,214.21,0.0008391240258105448,211.40285714285716,211.53239999999997
2017-04-28,2017,4,28,Friday,17,2017-17,238.9,238.93,237.93,238.08,63532800,213.74,-0.002179323396803934,211.58714285714285,211.6074
2017-05-01,2017,5,1,Monday,18,2017-18,238.68,239.17,238.2,238.68,66882500,214.28,0.0025200411087953345,211.8014285714286,211.6968
2017-05-02,2017,5,2,Tuesday,18,2017-18,238.84,238.98,238.3,238.77,57375700,214.36,0.00037691355014546346,212.03928571428574,211.78119999999998
2017-05-03,2017,5,3,Wednesday,18,2017-18,238.77,238.88,237.7,238.48,73137700,214.1,-0.0012143817248790878,212.32500000000002,211.83540000000002
2017-05-04,2017,5,4,Thursday,18,2017-18,238.83,238.92,237.78,238.76,61462700,214.35,0.0011740230247629935,212.72571428571428,211.8982
2017-05-05,2017,5,5,Friday,18,2017-18,239.19,239.72,238.68,239.7,62001300,215.2,0.003937010676612562,213.055,211.9752
2017-05-08,2017,5,8,Monday,19,2017-19,239.75,239.92,239.17,239.66,48385700,215.16,-0.00016691460410611647,213.4264285714286,212.046
2017-05-09,2017,5,9,Tuesday,19,2017-19,239.96,240.19,239.04,239.44,51363200,214.96,-0.0009178999062880999,213.8114285714286,212.10620000000003
2017-05-10,2017,5,10,Wednesday,19,2017-19,239.39,239.87,239.15,239.87,54293800,215.35,0.001795747971478523,214.10214285714287,212.18559999999997
2017-05-11,2017,5,11,Thursday,19,2017-19,239.35,239.57,238.13,239.38,62358300,214.91,-0.0020426526680573653,214.40928571428572,212.1972
2017-05-12,2017,5,12,Friday,19,2017-19,239.09,239.43,238.67,238.98,53912700,214.55,-0.00167102225878335,214.5257142857143,212.2286
2017-05-15,2017,5,15,Monday,20,2017-20,239.47,240.44,239.45,240.3,61918900,215.73,0.005523567958199305,214.63785714285717,212.28079999999997
2017-05-16,2017,5,16,Tuesday,20,2017-20,240.64,240.67,239.63,240.08,51241800,215.54,-0.0009155965668630195,214.74571428571429,212.342
2017-05-17,2017,5,17,Wednesday,20,2017-20,240.08,240.08,235.75,235.82,172174100,211.71,-0.017744303904645986,214.56714285714287,212.33919999999998
2017-05-18,2017,5,18,Thursday,20,2017-20,235.73,237.75,235.43,236.77,107047700,212.56,0.004028762211135906,214.48285714285717,212.3612
2017-05-19,2017,5,19,Friday,20,2017-20,237.33,239.08,237.27,238.31,115011400,213.95,0.0065040844165638045,214.4592857142857,212.40579999999997
2017-05-22,2017,5,22,Monday,21,2017-21,238.9,239.71,238.82,239.52,61010600,215.03,0.005077369421827793,214.50714285714284,212.457
2017-05-23,2017,5,23,Tuesday,21,2017-21,239.95,240.24,239.51,240.05,48341700,215.51,0.0022128904969391794,214.6078571428571,212.5158
2017-05-24,2017,5,24,Wednesday,21,2017-21,240.32,240.73,239.93,240.61,46927700,216.01,0.0023327600381006786,214.72642857142858,212.6008
2017-05-25,2017,5,25,Thursday,21,2017-21,241.2,242.08,240.96,241.76,64071700,217.04,0.00477955096435867,214.85785714285717,212.6698
2017-05-26,2017,5,26,Friday,21,2017-21,241.54,241.9,241.45,241.71,46629900,217.0,-0.00020668968749226746,214.9892857142857,212.7464
2017-05-30,2017,5,30,Tuesday,22,2017-22,241.34,241.79,241.16,241.5,35201900,216.81,-0.0008690496398284786,215.12142857142857,212.82659999999998
2017-05-31,2017,5,31,Wednesday,22,2017-22,241.84,241.88,240.64,241.44,91796000,216.76,-0.00024829468074394345,215.22214285714284,212.91060000000002
2017-06-01,2017,6,1,Thursday,22,2017-22,241.97,243.38,241.64,243.36,68962000,218.48,0.007952401182790059,215.47714285714284,213.0834
2017-06-02,2017,6,2,Friday,22,2017-22,243.42,244.35,243.08,244.17,88666100,219.21,0.003328173990851724,215.80999999999997,213.26100000000002
2017-06-05,2017,6,5,Monday,23,2017-23,243.97,244.3,243.76,243.99,44698800,219.05,-0.0007371563556660687,216.04714285714286,213.44
2017-06-06,2017,6,6,Tuesday,23,2017-23,243.34,243.98,243.12,243.21,50375400,218.35,-0.00319697931639229,216.24785714285713,213.608
2017-06-07,2017,6,7,Wednesday,23,2017-23,243.6,243.92,242.83,243.66,54144300,218.75,0.0018505147477918538,216.75071428571428,213.7882
2017-06-08,2017,6,8,Thursday,23,2017-23,243.77,244.33,243.17,243.78,65950700,218.86,0.0004923963512306617,217.20071428571427,213.9402
2017-06-09,2017,6,9,Friday,23,2017-23,244.09,245.01,241.95,243.41,132256400,218.53,-0.0015177363341504213,217.52785714285713,214.0816
2017-06-12,2017,6,12,Monday,24,2017-24,243.13,243.42,242.38,243.36,86108100,218.48,-0.0002052885973635732,217.7742857142857,214.20860000000002
2017-06-13,2017,6,13,Tuesday,24,2017-24,243.98,244.61,243.58,244.55,60067000,219.55,0.004889665451956127,218.06285714285715,214.3668
2017-06-14,2017,6,14,Wednesday,24,2017-24,244.86,244.87,243.29,244.24,78602300,219.27,-0.0012677596509514943,218.29571428571427,214.5268
2017-06-15,2017,6,15,Thursday,24,2017-24,242.68,243.91,242.36,243.77,66464900,218.85,-0.001924268898555126,218.42499999999998,214.6756
2017-06-16,2017,6,16,Friday,24,2017-24,242.77,242.83,241.63,242.64,84553100,218.9,0.00021858142953101733,218.56071428571428,214.838
2017-06-19,2017,6,19,Monday,25,2017-25,243.59,244.73,243.48,244.66,65123800,220.72,0.008325261180837318,218.83999999999997,215.025
2017-06-20,2017,6,20,Tuesday,25,2017-25,244.25,244.26,242.99,243.01,56906400,219.23,-0.006744119116930625,219.01642857142858,215.1864
2017-06-21,2017,6,21,Wednesday,25,2017-25,243.46,243.59,242.41,242.95,55977600,219.18,-0.0002471551578274722,219.0664285714286,215.34439999999998
2017-06-22,2017,6,22,Thursday,25,2017-25,242.96,243.53,242.64,242.84,44148100,219.08,-0.0004526612541320141,219.05714285714288,215.5054
2017-06-23,2017,6,23,Friday,25,2017-25,242.91,243.51,242.47,243.13,66986800,219.34,0.0011943633405397946,219.07785714285714,215.6902
2017-06-26,2017,6,26,Monday,26,2017-26,243.9,244.38,243.05,243.29,56700500,219.48,0.0006578971167729986,219.15857142857143,215.905
2017-06-27,2017,6,27,Tuesday,26,2017-26,243.04,243.38,241.31,241.33,82247700,217.71,-0.008056078801199518,219.08428571428573,216.0474
2017-06-28,2017,6,28,Wednesday,26,2017-26,242.5,243.72,242.23,243.49,70042600,219.66,0.00895048459626846,219.14142857142858,216.2414
2017-06-29,2017,6,29,Thursday,26,2017-26,243.66,243.72,239.96,241.35,106949700,217.73,-0.008788977229793549,219.08428571428573,216.4046
